,Emp_ID,Emp_name,PayDate,Description,Hours,Amount
43,031MONTC,Montarra Chris,18-06-85,"['Normal Hours', 'Sat Casual Ldg', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['24.5', '8.5', '7.5', '0', '0', '0', '0']","['667.9', '18.54', '143.12', '829.56', '-123', '706.56', '78.81']"
44,031MONTC,Montarra Chris,25-06-85,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['5.5', '5.5', '0', '0', '0', '0']","['149.94', '104.96', '254.9', '0', '254.9', '24.22']"
45,031MONTC,Montarra Chris,Employee Total,"['Normal Hours', 'Other Leave - Unpaid Leave- No accruals', 'Public Holiday - worked', 'Sat Casual Ldg', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Uniforms - Reducing Balance', 'Net Pay', 'Superannuation']","['926.5', '134.5', '27', '238', '242', '0', '0', '0', '0', '0']","['25257.53', '0', '1656.12', '519.11', '4618.05', '32050.81', '-4947', '-60', '27043.81', '3044.81']"
0,032BEARC,Bear Me,05-07-82,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay']","['11.5', '7.5', '0', '0', '0']","['229.08', '104.58', '333.66', '0', '333.66']"
1,032BEARC,Bear Me,12-07-82,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['21', '7.5', '0', '0', '0', '0']","['428.36', '107.09', '535.45', '-45', '490.45', '82.57']"
2,032BEARC,Bear Me,19-07-82,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['36', '7.5', '0', '0', '0', '0']","['734.34', '107.09', '841.43', '-127', '714.43', '79.94']"
3,032BEARC,Bear Me,26-07-82,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['35', '7.5', '0', '0', '0', '0']","['713.94', '107.09', '821.03', '-120', '701.03', '78']"
4,032BEARC,Bear Me,02-08-82,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['18.5', '7.5', '0', '0', '0', '0']","['377.37', '107.09', '484.46', '-34', '450.46', '46.02']"
5,032BEARC,Bear Me,09-08-82,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['11.5', '7.5', '0', '0', '0', '0']","['234.58', '107.09', '341.67', '0', '341.67', '32.46']"
6,032BEARC,Bear Me,16-08-82,"['Normal Hours', 'Other Leave - Unpaid Leave- No accruals', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['11.5', '7.5', '0', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['234.58', '0', '234.58', '0', '234.58', '22.29', nan, nan, nan, 'Page 332 of 553', nan, nan, nan, nan, 'Amount']"
7,032BEARC,Bear Me,23-08-82,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['18', '7.5', '0', '0', '0', '0']","['367.17', '107.09', '474.26', '-31', '443.26', '45.05']"
8,032BEARC,Bear Me,30-08-82,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['11.5', '7.5', '0', '0', '0', '0']","['234.58', '107.09', '341.67', '0', '341.67', '32.46']"
9,032BEARC,Bear Me,06-09-82,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['19', '7.5', '0', '0', '0', '0']","['387.57', '107.09', '494.66', '-36', '458.66', '46.99']"
10,032BEARC,Bear Me,13-09-82,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['11.5', '7.5', '0', '0', '0', '0']","['234.58', '107.09', '341.67', '0', '341.67', '32.46']"
11,032BEARC,Bear Me,20-09-82,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['13.5', '7.5', '0', '0', '0', '0']","['275.38', '107.09', '382.47', '-5', '377.47', '36.33']"
12,032BEARC,Bear Me,27-09-82,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['16.75', '7.5', '0', '0', '0', '0']","['341.67', '107.09', '448.76', '-23', '425.76', '42.63']"
13,032BEARC,Bear Me,04-10-82,"['Normal Hours', 'Public Holiday - worked', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['7.5', '7.5', '7.5', '0', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['152.99', '382.47', '107.09', '642.55', '-68', '574.55', '61.04', nan, nan, nan, 'Page 333 of 553', nan, nan, nan, nan, 'Amount']"
14,032BEARC,Bear Me,11-10-82,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['7.5', '7.5', '0', '0', '0', '0']","['152.99', '107.09', '260.08', '0', '260.08', '24.71']"
15,032BEARC,Bear Me,18-10-82,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['20', '7.5', '0', '0', '0', '0']","['407.97', '107.09', '515.06', '-41', '474.06', '48.93']"
16,032BEARC,Bear Me,25-10-82,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['25.5', '7.5', '0', '0', '0', '0']","['520.16', '107.09', '627.25', '-64', '563.25', '59.59']"
17,032BEARC,Bear Me,01-11-82,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['20', '7.5', '0', '0', '0', '0']","['407.97', '107.09', '515.06', '-41', '474.06', '48.93']"
18,032BEARC,Bear Me,08-11-82,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['16', '7.5', '0', '0', '0', '0']","['326.37', '107.09', '433.46', '-17', '416.46', '41.18']"
19,032BEARC,Bear Me,15-11-82,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['41.5', '7.5', '0', '0', '0', '0']","['846.53', '107.09', '953.62', '-166', '787.62', '90.59']"
20,032BEARC,Bear Me,22-11-82,"['Normal Hours', 'Other Leave - Unpaid Leave- No accruals', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['8', '20', '0', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['163.19', '0', '163.19', '0', '163.19', '15.5', nan, nan, nan, 'Page 334 of 553', nan, nan, nan, nan, 'Amount']"
21,032BEARC,Bear Me,06-12-82,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['26', '7.5', '0', '0', '0', '0']","['530.36', '107.09', '637.45', '-67', '570.45', '60.56']"
22,032BEARC,Bear Me,13-12-82,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['27', '7.5', '0', '0', '0', '0']","['550.75', '107.09', '657.84', '-71', '586.84', '62.49']"
23,032BEARC,Bear Me,20-12-82,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['28', '7.5', '0', '0', '0', '0']","['571.15', '107.09', '678.24', '-75', '603.24', '64.43']"
24,032BEARC,Bear Me,27-12-82,"['Normal Hours', 'Public Holiday - worked', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['19.5', '7.5', '0', '0', '0', '0']","['397.77', '382.47', '780.24', '-106', '674.24', '74.12']"
25,032BEARC,Bear Me,03-01-83,"['Normal Hours', 'Public Holiday - worked', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['9.5', '7.5', '0', '0', '0', '0']","['193.78', '382.47', '576.25', '-54', '522.25', '54.74']"
26,032BEARC,Bear Me,10-01-83,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['30.25', '7.5', '0', '0', '0', '0']","['617.05', '107.09', '724.14', '-87', '637.14', '68.79']"
27,032BEARC,Bear Me,17-01-83,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['22.5', '7.5', '0', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['458.97', '107.09', '566.06', '-52', '514.06', '53.78', nan, nan, nan, 'Page 335 of 553', nan, nan, nan, nan, 'Amount']"
28,032BEARC,Bear Me,24-01-83,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['22.5', '7.5', '0', '0', '0', '0']","['458.96', '107.09', '566.05', '-52', '514.05', '53.77']"
29,032BEARC,Bear Me,31-01-83,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['16', '7.5', '0', '0', '0', '0']","['326.37', '107.09', '433.46', '-17', '416.46', '41.18']"
30,032BEARC,Bear Me,07-02-83,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay']","['11.5', '7.5', '0', '0', '0']","['234.58', '107.09', '341.67', '0', '341.67']"
31,032BEARC,Bear Me,14-02-83,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['20', '7.5', '0', '0', '0', '0']","['407.97', '107.09', '515.06', '-41', '474.06', '81.39']"
32,032BEARC,Bear Me,21-02-83,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['20', '7.5', '0', '0', '0', '0']","['407.97', '107.09', '515.06', '-41', '474.06', '48.93']"
33,032BEARC,Bear Me,28-02-83,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['20', '7.5', '0', '0', '0', '0']","['407.97', '107.09', '515.06', '-41', '474.06', '48.93']"
34,032BEARC,Bear Me,07-03-83,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['18.5', '6', '0', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['377.37', '85.67', '463.04', '-26', '437.04', '43.99', nan, nan, nan, 'Page 336 of 553', nan, nan, nan, nan, 'Amount']"
35,032BEARC,Bear Me,14-03-83,"['Normal Hours', 'Public Holiday - worked', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['11.5', '7.5', '7.5', '0', '0', '0', '0']","['234.58', '382.47', '107.09', '724.14', '-87', '637.14', '68.79']"
36,032BEARC,Bear Me,21-03-83,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['20', '7.5', '0', '0', '0', '0']","['407.97', '107.09', '515.06', '-41', '474.06', '48.93']"
37,032BEARC,Bear Me,28-03-83,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['20', '7.5', '0', '0', '0', '0']","['407.97', '107.09', '515.06', '-41', '474.06', '48.93']"
38,032BEARC,Bear Me,04-04-83,"['Normal Hours', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay']","['4', '0', '0', '0']","['81.59', '81.59', '0', '81.59']"
39,032BEARC,Bear Me,09-05-83,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['20', '7.5', '0', '0', '0', '0']","['509.96', '133.86', '643.82', '-68', '575.82', '61.16']"
40,032BEARC,Bear Me,16-05-83,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['20', '7.5', '0', '0', '0', '0']","['509.96', '133.86', '643.82', '-68', '575.82', '61.16']"
41,032BEARC,Bear Me,23-05-83,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['11.5', '7.5', '0', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['293.23', '133.86', '427.09', '-16', '411.09', '40.57', nan, nan, nan, 'Page 337 of 553', nan, nan, nan, nan, 'Amount']"
42,032BEARC,Bear Me,30-05-83,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['19', '7.5', '0', '0', '0', '0']","['484.46', '133.86', '618.32', '-63', '555.32', '58.74']"
43,032BEARC,Bear Me,06-06-83,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['20', '7.5', '0', '0', '0', '0']","['509.96', '133.86', '643.82', '-68', '575.82', '61.16']"
44,032BEARC,Bear Me,13-06-83,"['Normal Hours', 'Public Holiday - worked', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['14', '7.5', '7.5', '0', '0', '0', '0']","['356.97', '478.09', '133.86', '968.92', '-171', '797.92', '92.05']"
45,032BEARC,Bear Me,20-06-83,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['18.25', '7.5', '0', '0', '0', '0']","['465.34', '133.86', '599.2', '-59', '540.2', '56.92']"
46,032BEARC,Bear Me,27-06-83,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['20', '7.5', '0', '0', '0', '0']","['509.96', '133.86', '643.82', '-68', '575.82', '61.16']"
47,032BEARC,Bear Me,04-07-83,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['28.5', '7.5', '0', '0', '0', '0']","['726.69', '133.86', '860.55', '-134', '726.55', '81.75']"
48,032BEARC,Bear Me,11-07-83,"['Normal Hours', 'Other Leave - Unpaid Leave- No accruals', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['4', '16', '0', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['105.36', '0', '105.36', '0', '105.36', '10.01', nan, nan, nan, 'Page 338 of 553', nan, nan, nan, nan, 'Amount']"
49,032BEARC,Bear Me,18-07-83,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['20', '7.5', '0', '0', '0', '0']","['526.79', '138.28', '665.07', '-72', '593.07', '63.18']"
50,032BEARC,Bear Me,25-07-83,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['22', '7.5', '0', '0', '0', '0']","['579.46', '138.28', '717.74', '-84', '633.74', '68.19']"
51,032BEARC,Bear Me,01-08-83,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['19', '7.5', '0', '0', '0', '0']","['500.45', '138.28', '638.73', '-67', '571.73', '60.68']"
52,032BEARC,Bear Me,08-08-83,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['19.5', '7.5', '0', '0', '0', '0']","['513.62', '138.28', '651.9', '-69', '582.9', '61.93']"
53,032BEARC,Bear Me,15-08-83,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['19', '7.5', '0', '0', '0', '0']","['500.45', '138.28', '638.73', '-67', '571.73', '60.68']"
54,032BEARC,Bear Me,22-08-83,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['18.75', '7.5', '0', '0', '0', '0']","['493.86', '138.28', '632.14', '-65', '567.14', '60.05']"
55,032BEARC,Bear Me,29-08-83,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['16', '7.5', '0', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['421.43', '138.28', '559.71', '-50', '509.71', '53.17', nan, nan, nan, 'Page 339 of 553', nan, nan, nan, nan, 'Amount']"
56,032BEARC,Bear Me,05-09-83,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['18', '7.5', '0', '0', '0', '0']","['474.11', '138.28', '612.39', '-61', '551.39', '58.18']"
57,032BEARC,Bear Me,12-09-83,"['Normal Hours', 'Sun Cas Ldg', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['19', '7.5', '0', nan, '0', '0', '0', '0']","['500.45', '138.28', '5.32', nan, '644.05', '-68', '576.05', '60.68']"
58,032BEARC,Bear Me,19-09-83,"['Normal Hours', 'Sun Cas Ldg', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['26.5', '7.5', '0', nan, '0', '0', '0', '0']","['697.99', '138.28', '7.42', nan, '843.69', '-128', '715.69', '79.45']"
59,032BEARC,Bear Me,26-09-83,"['Normal Hours', 'Sun Cas Ldg', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['10.5', '7.5', '0', nan, '0', '0', '0', '0']","['276.56', '138.28', '2.94', nan, '417.78', '-12', '405.78', '39.41']"
60,032BEARC,Bear Me,03-10-83,"['Normal Hours', 'Sun Cas Ldg', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay']","['7.5', '7.5', '0', nan, '0', '0', '0']","['197.54', '138.28', '2.1', nan, '337.92', '0', '337.92']"
61,032BEARC,Bear Me,10-10-83,"['Normal Hours', 'Sun Cas Ldg', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['7.5', '7.5', '0', nan, '0', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['197.54', '138.28', '2.1', nan, '337.92', '0', '337.92', '63.81', nan, nan, nan, 'Page 340 of 553', nan, nan, nan, nan, 'Amount']"
62,032BEARC,Bear Me,17-10-83,"['Normal Hours', 'Sun Cas Ldg', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['23', '7.5', '0', nan, '0', '0', '0', '0']","['605.8', '138.28', '6.44', nan, '750.52', '-96', '654.52', '70.69']"
63,032BEARC,Bear Me,24-10-83,"['Normal Hours', 'First Aid- Retail award - wkly', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['43', '0', '7.5', '0', '0', '0', '0']","['1132.59', '10.52', '138.28', '1281.39', '-280', '1001.39', '120.73']"
64,032BEARC,Bear Me,31-10-83,"['Normal Hours', 'Sun Cas Ldg', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['23.5', '7.5', '0', nan, '0', '0', '0', '0']","['618.97', '138.28', '6.58', nan, '763.83', '-100', '663.83', '71.94']"
65,032BEARC,Bear Me,07-11-83,"['Normal Hours', 'Sun Cas Ldg', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['30', '7.5', '0', nan, '0', '0', '0', '0']","['790.18', '138.28', '8.4', nan, '936.86', '-160', '776.86', '88.2']"
66,032BEARC,Bear Me,10-04-84,"['Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay']","['0', '0', '0']","['0', '0', '0']"
67,032BEARC,Bear Me,Employee Total,"['Normal Hours', 'Other Leave - Unpaid Leave- No accruals', 'First Aid- Retail award - wkly', 'Public Holiday - worked', 'Sun Cas Ldg', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['1246', '43.5', '0', '37.5', '448.5', '0', nan, '0', '0', '0', '0']","['28344.18', '0', '10.52', '2007.97', '7172.63', '41.3', nan, '37576.6', '-3811', '33765.6', '3557.07']"
0,033TODDR,Toddle Baby,01-11-82,"['Normal Hours', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay']","['8.5', '0', '0', '0']","['130.04', '130.04', '0', '130.04']"
1,033TODDR,Toddle Baby,08-11-82,"['Normal Hours', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay']","['8.5', '0', '0', '0']","['130.04', '130.04', '0', '130.04']"
2,033TODDR,Toddle Baby,15-11-82,"['Normal Hours', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay']","['8.5', '0', '0', '0']","['130.04', '130.04', '0', '130.04']"
3,033TODDR,Toddle Baby,22-11-82,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay']","['16', '7.5', '0', '0', '0']","['244.78', '80.32', '325.1', '0', '325.1']"
4,033TODDR,Toddle Baby,29-11-82,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay']","['15', '6.5', '0', '0', '0']","['229.48', '69.61', '299.09', '0', '299.09']"
5,033TODDR,Toddle Baby,06-12-82,"['Normal Hours', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay']","['11.5', '0', '0', '0']","['175.94', '175.94', '0', '175.94']"
6,033TODDR,Toddle Baby,13-12-82,"['Normal Hours', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay']","['15', '0', '0', '0']","['229.48', '229.48', '0', '229.48']"
7,033TODDR,Toddle Baby,20-12-82,"['Normal Hours', 'Sun Cas Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['40', '5', '0', '0', '0', '0']","['611.95', '53.55', '665.5', '-72', '593.5', '63.22']"
8,033TODDR,Toddle Baby,27-12-82,"['Normal Hours', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['22', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['336.57', '336.57', '0', '336.57', nan, nan, nan, 'Page 342 of 553', nan, nan, nan, nan, 'Amount']"
9,033TODDR,Toddle Baby,03-01-83,"['Normal Hours', 'Public Holiday - worked', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay']","['13.5', '13', '0', '0', '0']","['206.53', '497.21', '703.74', '-80', '623.74']"
